text,label
@USER HYPOCRITE!! You run a commercial about ur support for gun control &amp; protecting kids showing ur kids. Really! U support ABORTION. What’s the difference in that and a gun? They BOTH KILL! @USER @USER @USER @USER @USER,1
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER that is about the saddest existence I have ever been privy to reading. Sucks to be you man,0
"@USER this pesky"" first amendment only applies to the radical left when it's there opinion. Otherwise they become very violent when others attempt to speak. Look to the campus's and ANTIFA for proof.""",0
@USER All that does is reinforce the  fact that @USER is as much in the gutter as @USER,0
@USER Coast guard put out a tweet they pulled that dude off the response team and are “dealing with it”. He wanted to b famous now he is.,0
"@USER You know what will make this professor even woker""? If he's a gun control nut....""",0
@USER 6 for his last 30 with 12 K's and he is catcher that CAN'T CATCH!,0
@USER Getting out of the Paris Climate Agreement is what 64m voters wanted! Obama committed us to $100B towards that agreement! We keep paying for the third world countries and we are going broke! It does not help when places like Cal. have 3m illegals either!,0
@USER Why does Ted Cruz have to quote supporters in his own tweets?   Does he have anything original and/or prodcutive to say?  Does he have nefarious connections to @USER @USER @USER and russia?   #MuellersMountain #endtheGOP #endtheNRA,0
@USER He is resting because he can't take another humiliation by Pakistan #180,0
@USER Oh shit.,0
"@USER Good liberals will allow a rapist"" to continue serving on a federal district court while his victim continues to suffer?    But...you said....you said....""",1
@USER @USER At times this all seems fake and made up. It does to me anyway because its not being disguised in any way. There blatant hatred shows he is the enemy or something. Who really knows. Assumptions can be made from across the isle and from fringe and alternative news and media.,0
"@USER ATTENTION! @USER is publicizing a list of ANTIFA TARGETS comprised of Trump supporters. Some are high profile names, but MANY are everyday Trump supporters. Please report him to Twitter. They still have NOT suspended his account. Check out his Lists"".""",0
@USER Character and Clinton. Cartoon maybe,0
@USER @USER Except he is. His administration has allowed crime in the city to skyrocket. You bloody leftist snake.,1
@USER @USER Apparently durbin has amnesia,0
@USER @USER Are u living in Gaza? Cos I don't think you are,0
@USER Even if suspended ...he is an absolute game changer. #makeithappen,0
@USER I thought so... I'm mingling... ever since you decided to attack my opinion on gun control and Brett Kavanaugh. I just asked you if having a conversation with you would be worth my time and effort. So far all you've done is prove that it is not worth the effort. 😉have a nice day,0
"@USER They eliminated several due to too many figures kids have to memorize."" - awe. OH WELL. They also eliminated Barry Goldwater. That is a travesty. He is the father of true liberatarianism. He was not against civil rights. He was against government having power to police thought.""",0
@USER He is contacting his followers,0
.@USER Liberals are steamrolling #TPP through Parliament without proper debate. Why are the Liberals hell-bent on killing Canadian manufacturing jobs? #cdnpoli URL,1
@USER ...the kind of repulsive projections usually reflect back on the source; be careful in what one deems appropriate for others lest it is applied equally to oneself...,0
@USER @USER Says the bitch ass boy hiding behind a keyboard it don’t hurt to ask for help sometimes can’t do everything alone you fucking clown if he can help then something is better than nothing that’s why I asked even if he can’t it don’t hurt to ask fuck off my twitter weak ass nigga,1
"@USER Well, there's that one idiot you keep thinking will show up in your mirror every sundown when you rise again to walk the night in search of carnage to fill the emptiness where your heart &amp; soul used to be. Altho, now ya mention it, lots of other conservatives"" come to mind too.""",1
@USER @USER @USER Its her job to do that he is not her pr guy.,0
@USER In easy and a brat you are-  Nothing ITS LEGIT NOTHING,0
@USER No doubt progressive Nazi Antifa Liberal Democrats do.,0
@USER @USER Omg!!! A good guy is now evil!!!! Same thing happening is America!!! The Globalist world leaders with all their money would have us believe what is evil is good and what is good is evil!! I’ve read that in the good book!!  For the end time!!!!,1
@USER She is one of our greatest so you be thrown under the bus for that bad judgment.,0
@USER No and they’re expensive ass hell,0
A new bill aims to send masked Antifa activists to jail for 15 years URL,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed all MAGA,0
"@USER @USER Ain't nobody bitter here. Women who know their worth spending their life upgrading"" somebody son but actually LIVING it and becoming their best versions for THEMSELVES. You go look cute on your maid outfit, like you always do""",1
@USER Another child killed by a gun . 💔😢🙏  How can ANYONE not agree that stricter gun control laws are needed in FL? #NotOneMore #GunControlNow,0
@USER Good idea. They need to protect our borders more than they need to be overseas.,0
"...The book makes Trump look good &amp; makes the so-called Deep State"" - 'particularly Mueller - look like a pack of partisan hacks.'  Woodward Book Proves 1 Thing, Liberals Fear Trump Isn&amp;#8217;t Breaking, the Deep State Is URL",0
@USER @USER @USER He tried this before and it went nowhere. He's 100% pro gun control. Done.,0
@USER I had to look up who he was. A Bush-Cheney guy. GOP have some strange conservatives.,0
@USER LIBERALS; It’s Trumps Fault. 🤔,0
@USER It is all about bs ☝Think there any more idiot tham the liberals.,1
@USER @USER Mxm nigger thinks we give a fuck URL,0
@USER It seems that @USER holds the whip hand when it comes to governing the @USER and Brexit.,0
#torylies #PeoplesVote  #StopBrexit  @USER  False news URL,0
@USER Ouch!,0
@USER @USER You are correct. My old eyes don't seem to work so well anymore.,0
@USER @USER @USER @USER @USER Agreed and what I’m saying too.,0
@USER she is 😩,0
@USER yeah he had to go back to the faerie world to handle shit there,0
@USER Why cant ISIS blow up these two assholes??,1
5/5 Canada has regulated firearms since the last quarter of the 19th century. Those laws have probably contributed to Canada having only 1% as many handguns in circulation as in the US.  URL,0
@USER @USER @USER @USER @USER Ewww no one wants that kind of imagery in their head🤢🤢🤢,0
@USER I do not need to see this film....ANTIFA (see Nazi) propaganda,0
@USER @USER I know how you feel Stormy Daniels because I used to be a dancer and a go-go girl I have had 10 years under my belt and I know people like that pay under the table or be a hush money so you are not lying about what you doing people make excuses and they don't own up what they do,0
@USER I can see how frustrating that is. Conservatives will always get more praise for humane policies because it isn't neccessarily expected of them.,0
@USER @USER We have been saved from you! MAGA!,0
@USER @USER @USER That head flick at 0:05 is her ego taking a hit. She cannot take criticism. She is a weak incompetent authoritarian.,1
@USER @USER He is delusional.,0
@USER @USER She is from IL and say’s she knows predators?  Anyone else coming to mind?  Buehler.....That’s called transference and is typical and expected.,0
@USER Its called espionage. He is doing it in plan site to help his bosses in Moscow.,0
@USER could fund an entire school incl teachers’ salaries and have then teach his own curriculum. Indoctrinating generations of youth however he sees fit...my gas tank on E rn,0
@USER Hopefully he is a Titan sooner than later :),0
@USER damn that headgear is lit sucks im not on pc ubi plz for console to,0
@USER You have no plan for the environment. Even conservatives should be able to understand that you have to be able to live on the planet to make money there.,0
@USER @USER Liberals don’t realize that thousands of unaccompanied minors were thrown across the border..... who is supposed to take care of them? Angelina Jolie?,1
"@USER I do remember. :( But somehow centrist"" antifa-haters can never quite seem to bring themselves to condemn such things.""",0
@USER @USER If he is cutting it... no man bun man..,0
@USER You are not alone. I was sexually assaulted by a fellow law student in 1978. I never reported it because I didn't think I would be believed. However something happened that made me realize I wasn't his only victim. Then I felt I'd made a colossal mistake.,0
@USER @USER Yes it did... And it's on editorial... Is Joe Q the editor of X-Men... No he isn't... He is editor in Chief. He is the boss of all the other editors... Sooo he wasn't responsible... I shouldn't be arguing because this is stupid...,0
@USER @USER @USER He will blame it on the fact that he is Hispanic of course.,0
@USER Kingggg,0
@USER Boo hoo shu.....you are never on the right side of winning.,0
@USER even he is conceding his own spot. URL,0
30+ years as a JUDGE...6 Extensive backgrounds...NOT a peep...link to TRUMP...BOOM... Do conservatives only rape liberals??? URL,0
@USER Hello !! You used to date Anthony Weiner !!! What does that tell us about you ?,0
@USER So we should believe this from 40 years ago when the man went to an all boys school. This was a way to try and stop the confirmation and blew up in @USER face. She is a corrupt pos!!!,1
@USER If you are not sure then l will block all these useless tweets. OK ?,1
@USER His policies were the worst,1
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Following all patriots please fb,0
@USER Is Beto pro-2A or is he for gun control? Where does he stand?,0
@USER The truth will finally get out to Congress and the American people!  That the Dems are trying to take out a duly elected President.  They're running scared. #schiffhead #MAGA,0
@USER @USER @USER There’s actually republican cities that have higher crime rate than Chicago URL,0
@USER #beaboutit anyone in California see how utterly defenseless their gun control agenda makes people? Bravery backed by effective tools prevents loss of life. Good on this guy! Be willing to win at any cost!,0
@USER @USER And you are sure she is lying?,0
@USER @USER @USER Can you let him know?,0
@USER Can we 'remove' Eric Holder?,0
@USER Americans have had enough of liberals at ESPN and the NFL,0
@USER @USER Hi there! We love what a huge fan of Camila Mendes you are! Would it be alright if we used your tweet about her in our promotional material?,0
@USER @USER @USER Over 7 years ....it’s pathetic.,0
@USER @USER @USER How do you come up with all these lies. You have not done a thing as far as gun control. Open your eyes Obama your hero had 8 years in office. All your doing is sucking around for the last minute vote.,0
@USER Haley thanx! you know how to brighten up my shitty day😘,0
@USER @USER This is just more proof @USER are beyond unhinged and should never ever have power in this country again. #WalkAwayFromDemocrats #WalkAway @USER @USER,0
@USER josh as slave leia,0
.@USER talks books + she is giving away a copy of her new book @USER #writerwednesday URL,0
@USER Hell no!!!,0
@USER You are TRIPPIN. Stop jumping to conclusions.,1
@USER @USER Issss nigga fall asleep on soft after this,0
@USER The only thing this is going to do is make the #MeToo movement even more of a joke than it already has become. I don't think anyone is falling for this BS except for maybe Antifa.,0
@USER @USER @USER Tippi Hedren was in Julie and Jack (which rifftrax also did). The scene from Birdemic that she is credited for was from that movie playing on the tv in the hotel.,0
@USER @USER @USER Thats the problem. He is not a slick talking politician,0
@USER Everyone saying Fuck Russ dont know a damn thing about him or watched the interview 🤷‍♂️🤷‍♂️🤷‍♂️,0
@USER It is 😭 you get to see a good game and niggas working 🤷🏻‍♀️,0
@USER Good thing I watch him online.,0
@USER Weird how Antifa thugs attacking regular people (aka the far right) never gets reported. No wonder Sky News’s ratings have plummeted by 37% since 2012.,0
@USER After the GOP wins the mid-terms easily there will be no reason we dont put on the masks and grab weapons to go all #ANTIFA on people like you clowns have been doing. Going to be so much fun!!!!,1
@USER You are an amazing mom❤ URL,0
@USER @USER guys im literally italian and i know what that shit is wtf,0
Antifa Caught Off Guard After Getting Confronted By The Last Person They Ever Wanted To Answer Too URL,0
@USER @USER @USER Completely agree with this the conservative government has cut taxes for the lowest earners but by making tax fair has increased tax receipts  @USER,0
@USER Holy shit- how brainwashed can ya be?,1
@USER Now that’s what I call “Gun Control”,0
@USER @USER @USER Any updates re ending your blatant #racism as #Windrush &amp; #Grenfell proves you are  @USER @USER #alloutpolitics #politicslive #PMQs @USER URL,0
@USER @USER @USER cashing in on the book bandwagon. can't blame her. #liberals love to throw their money at bullshit,1
@USER He should be given 5000 volts!,1
@USER Which is why it’s awesome that Kavanaugh didn’t shake that gun control dads hand.  Sorry for kid was killed by a gun but it’s not the future judges fault it happened...... omg white people in cities are silly,1
"Rahm Emanuel’s failure is an ill omen for all Democrats""  URL #TCOT #MAGA #RedNationRising""",1
@USER Yeahh tbh most that do are weirdos and think about sex in a very weird way.,1
@USER Woooow Trump voters are getting really crazy MAGA !,1
@USER So true...she is so busy pointing the finger she forgot what's important!,0
@USER @USER Anyone can say or write anything about themselves. Suppose tomorrow she says that she is a prophet and human race needs to follow her.  What does that tell about her ?  Once I see someone as useless moron I stop giving them any attention. You do the same brother. She is nobody.,1
@USER Her family consist of : -Cheating husband who never loved her -two bonus boys who made it clear she is not their mom and never will be - in laws who show more affection to stray cats than Wewe. - paid employees who laugh at her while cashing her checks. URL,1
"@USER I do like your tweets!, But maybe you should be more focused on consolidating them and sending fewer out, I miss many of them and you leave yourself open to the New Liberal Fascist Movement Antifa?""""",0
@USER I'm 11th..... yet I still don't want to join antifa,0
@USER Indie: (noun) a place where people as talented as you are working just as hard as you to get to the spot you're at.   Opportunity doesn't knock for everybody.,0
#LeviStrauss Takes Stand On #GunControl #CBS #SanFrancisco URL #NoMoreLevis #guns #NRA #USA @USER #GOP #libertarian #conservative,0
@USER WOW!  That lie'n bitch is at it again. URL,1
@USER @USER best lead @USER &amp; @USER most underrated,0
@USER @USER Sorry Andrew but your policies will be too close to the Liberals policies and you don't seem trustworthy.,0
@USER @USER @USER  you prob not gonna answer but a worth a shot can y’all fix the glare 🙏🏾,0
@USER @USER @USER @USER Wtf do you think antifa means,0
@USER And has NOTHING to do with math!,0
@USER A quick way to get yourself killed.  Thanks Antifa!,1
@USER They probably all wrote it together while pissing in your McDonalds coffee.,0
@USER I guess Antifa will get the same treatment when they decide to loot.,0
@USER Horseshit,0
.Alina_AE Hah! Makes me think of my friend Catherine back at home &lt;/3 mighty hunter that she is!,0
@USER @USER @USER @USER @USER Really? It's okay to call for lynchings as long as you are a stand-up comic? Hmm.,0
@USER @USER I suggest using handcuffs to remove you!,1
@USER Dont believe the hype.,0
@USER Are you kidding this is the Liberals good show,0
@USER @USER @USER @USER @USER @USER @USER The vast majority of counterprotestors were normal Cville residents. There were a few antifa and a few BLM people. All violence was instigated initially by the white supremacists. Antifa protected clergy members and black residents.,0
@USER @USER Calling conservatives hillbillies...hmmm that’s original. Funny how many “poor hillbillies” you tweet about have incomes and IQ’s 4 times higher than you. Your humour sucks btw.,1
@USER @USER An excellent idea @USER  She is so intelligent and relentless.,0
@USER He is a drunk crazy man.,1
@USER @USER Here come the beta liberals lmao *convo muted you can cry all day to yourselves.,1
@USER i love you so much💞 and i'm so proud of the great actress you are today,0
@USER @USER @USER @USER @USER @USER They can’t. His a sheep. Just follow along with fake news and put everyone who can think for themselves as KKK. Antifa wannabes,1
@USER @USER #Liberals believe rules are for the Middle Class and those hoping to join them.  #ethics #friendsandfamily  #cdnpoli #lpc @USER  @USER @USER,0
@USER I just think that he's more likely to be lying about this to protect himself than she is lying just to disrupt her life for no apparent reason. I've also known entitled men like him.,0
@USER yeah it start with her being a blogger and all but somehow it turned into a murder fan fiction,0
@USER You must have an entire closet dedicated to college teams.,0
What I can't figure out is why it took so long to HAVE a #ConstitutionDay ! It's almost as if some of our leaders were opposed to the constitution! #MAGA #QAnon @USER URL,0
"#MAGA great thing about hurricane Florence: did not have to hear the bionic woman with the amazing memory"" talk about a party 3 million years ago URL",0
"@USER Tough crap Mazie! There should be a Me Too"" for men with false accusations against them as well as those hurt by Democrat lies, false accusations, biased government agencies, biased media sensationalism and Antifa bullies etc......""",1
@USER Holy shit which sears?,0
"@USER My divorce. Everyone says, We're not picking a side."" And then, they all totally do. Trials of life are great indicators about the realness of people. It sucks at first, but then the after is great. #EverybodyTalks""",0
@USER @USER So why even make the specification when I tell you gun control did nothing to stop your homicide rate?,0
@USER Have the vote.  Enough delay tactics.  This is an allegation.  He is not convicted.,0
@USER @USER @USER @USER Ben is a terrible person that probably raped some people.  He is a vial human being in my book.    Has nothing to do with his on the field play.  I don’t like him personally.,1
@USER @USER One imagines you are being sarcastic. One worries that you are not.,0
#parklandkids misappropriated the phrase #neveragain in order to do exactly the opposite of what it originally stood for.  URL,0
@USER @USER Mob mentality...,0
@USER Happy Birthday again Namjoon! thank you for always sharing your thoughts and feelings with us! you are a beautiful person with a beautiful mind and heart 💜✨ ♈️ URL,0
@USER Go out like Seinfeld and cancel the series while it's hot! Jk don't you fucking dare. This better have a 50 issue plan.,0
@USER Antifa is Israel's thug squad in America,1
@USER @USER I mean if she is planning on starting tour in February like she said then they will most likely go on sale end of September-beginning of October or somewhere around there,0
@USER &gt;Eradicating HIV and Malaria in the middle of Africa  Good bloody luck,0
@USER And hypocrite flies in his private jet around the world?,1
@USER @USER She is the CEO of ATMOS research &amp; consulting She profits by spreading gloom &amp; telling cities how they can combat climate change Snake oil salesmen are cheaper on taxpayers URL,0
@USER She is fine,0
@USER Then why are you pretending to be something your not???You are a phony and all your lies won't change that!,1
#Liberals grasp at unproven straws ... #NotPlastic URL,0
@USER And zero accomplishments,0
@USER Are you lot trying to rival West Ham for infighting amongst the fanbase?This is priceless though. Still not quite up there with West Ham however. Nothing will beat the Antifa entryist conspiracy theory,0
@USER Both QAnon and Antifa will be listed as diseases,1
@USER @USER @USER @USER This is why I don’t like liberals they don’t have a civil conversation or come with evidence just feelings and out of context quotes.,0
@USER Thank you for proving my point.  You are foulmouthed trash,1
@USER truly sad there are so many other things we shud be talking abt gun control homeless getting those kids back 2 their parents but it’s this 🦊news still talks abt U know Donald Trump has truly separate this country in many ways not just one way but many ways URL,0
@USER You are awesome! I am so thankful I know you!,0
@USER @USER @USER @USER @USER @USER @USER @USER He is a sexual being 😋,0
@USER As if a liberal beta male could engage in sex with a straight female.,1
@USER                          Good day Sir. How are you doing? How is your family doing? I have always wanted to reach out to you to say that you are a perfect gentleman. I am glad you have ignored most of the mud slinging targeted at your person by the presidency.,0
@USER Liberals support conflicting viewpoints just to score political points. Power is an ugly business.,0
@USER You are right. Victoria is on the reverse...😱,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed All #Fantastic #MAGA #Patriots ❣ Look forward to you following back. Thank you  &amp; have a wonderful day 🇺🇸🙏💕,0
@USER Also - Didn’t he just flat-out stop showing up to set for the Freddie Mercury biopic? That shit should kill his career...and here he is getting another gig!,0
@USER @USER A security specialist deflected TO the Conservatives? I don't know how to take this.,0
@USER @USER It’s laughable that you parade China with its shocking human rights record. In China extreme Gun Control only meant death for millions of Chinese citizens at the hands of the state ... The History is well known.,0
@USER Bummer that you are excluding A-List members from the #AStarIsBorn special events. I guess you guys are already testing shady Moviepass tactics on us. 😒,0
@USER Some days you are Louis Winthorpe III before he met Ophelia. URL,0
@USER He orchestrated/provoked it so that he could cry that he was the victim of a yet another conspiracy...He’s such desperate weirdo.,1
@USER I used to do signifing monkey by heart. Played it for the wife and she is like what the hell?,0
@USER @USER Feinstein wanted to delay until after the midterms.  Hopefully the RED wave will wash her into the Atlantic. #MAGA,1
@USER Hope Gutierrez doesn’t think this will help his blue wave in the November midterms for the democrats... by the way did Gutierrez take time out last month to honor Roberto Clemente on his birthday? Remember him Gutierrez?,0
@USER @USER He's a crook #TrumpTime URL,1
@USER @USER We need gun control! Lol,0
@USER @USER @USER @USER @USER Oh it’s ok because 45 reversed the most important issue on mental health he got rid of the mental health conditions on gun control. Great job! What a guy! He is a liar proven over &amp; over again. But you worship away that’s your right,1
@USER I seriously have no more words for how fucked up he is. Every time I think I found the word he does something even more despicable &amp; disgusting. The best I can do is hope that he chokes in his own vomit for all of the stupid lies he's  told. Like a serial killer he has no soul..,1
@USER And tell us the context... how much has overall network TV viewership gone down during the same period? Oh about the same? Snooze...,0
@USER U know this Ford is an avowed radical leftist with ties to Soros and antifa right? Plum crazy!,0
@USER Talk about falling up. He is good money for a year until Belichick goes and gets one of his crafty white receivers out of the lab.,0
@USER I think I liked it better when Conservatives pretended that rape is bad. Now they are claiming Rape gets Better with Time?,1
@USER @USER @USER It’s not my fault you support gun control,0
@USER 😂yep truly she is a paragon of beauty.,0
@USER @USER She is done out here.,0
@USER I know! She is still alive....but wondering if her career was railroaded? Odd! Loved her...especially that day!,0
"@USER First thing that comes to mind is another Liberal hit job""  This is the damage Liberals (LibTards) are doing actual victims of Sexual Assault ..................they inciting doubt in everyone's minds.  Democrats are not a champion of Woman, nor Minorities.......they covet power URL",0
@USER @USER @USER The whole milk thing is a lie anyway. Not needed. Does weird things to humans. Save your money for your Labour membership. x,0
@USER Don’t even know the subject  but I’ll side with Sarandon only because she has class (even if I disagree with her) against the classless rambling fool.  😁,1
"@USER Wasnt it just recently that john brown gun club got kicked out of a shooting range for being antifa""?""",0
"@USER @USER @USER He is by definition an antagonist in certain canons, but by no means an objective villain overall. frankly, they put effort in the franchise to make players/viewers sympathize with the character, even when he was the bad guy.""   so,,,arguable either way i guess""",0
@USER He is a DUMBASS !!!!!,1
@USER I guess u all looking wrong or looking for wrong thing... my girl was walking when started dating... about 2 yrs in she is physically handicapped... I'm still w her... no sex... just love for her and her spirit...,0
@USER @USER @USER I'm not screwed any more than you are. Been hearing this same dream of the liberals. What do you think  happens if Trump gets removed,0
@USER @USER @USER I'm assuming that @USER is a proponent of gun control.  The argument for gun control is the threat of being shot.  She then goes on to accuse people who open or conceal carry of being scared of a hypothetical fear of being shot.  It's a hypocritical statement,1
@USER @USER Prove your claim or be exposed as the lying piece of shit you are.   Meanwhile... URL,1
@USER This guy wants to be a successful producer and he is tweeting stuff like this.,1
@USER I don't know if I feel sorry for you or should I block you because you keep going over the same thing. You have no read a thing or you are a remainer. Still don't mater I've answered all your questions &amp; you have done nothing,0
@USER @USER Liberals and their games,0
@USER He needs to Either Pick Politics or Singing ....... Either way He Stinks at Both!,1
@USER Boner hasn't lived in real world for 40 years.,0
@USER Gonna be a bitch to re-write this one.,0
@USER @USER @USER There all gone tho and Inputed them from bottom to top with the first 20seconds of your tweet ! You good 1 Tmart 👍🏻,0
@USER I’ve been asking myself the same question and it’s because he is such a phony. If He is such a fan of cleveland why is and he still playing for the Cavaliers the POS. He’s trying to save face with the Fanbase and it’s so obvious that is his fakeness! But stupid people will buy in,1
@USER @USER SHE IS THREATENING AMERICAN CITIZENS SHE WILL KILL WOMEN ARREST HER,0
A tear is made of 1% water and 99% feelings.,0
@USER @USER @USER What a surprise.... same as antifa. BLM and so on and so on. Soros is Americas worst enemy in HISTORY. He believes the only way to take down the USA is from withing. And hes right. But it's not gunna happen.,0
@USER What manga you reading?,0
@USER @USER @USER Most mass shooters are liberal white men. We should have liberal control not gun control.,1
@USER Convincing conservatives (loosely defined) to have this change of mindset is definitively crucial to win. And the change will come regardless anyway...it's just a matter of it it will come before it's already too late.,0
#Health &amp; #Nature under threat from #UK #US @USER URL,0
@USER @USER @USER @USER Bank deregulation happened under Gordon Brown with his dramatic changes announced in 1997 (not in manifesto) including independent central bank and removal of @USER supervision of financial sector. How old are you? Who taught you this rubbish version of history?,1
@USER @USER why do you identify as antifa if you're transphobic?,1
@USER #Rimmy4Antifa @USER Can this young working class proletarian join your cause URL,0
@USER @USER @USER We all know death threat are a Resist/Antifa tactic.,0
@USER U nasty bitch,1
@USER Do they discuss Haiti?,0
@USER The are batshit crazy.,1
@USER @USER Get her underoath and if she lies she should go to jail just like everyone else who lies if she is telling the truth she has nothing to worry about,0
@USER Great news! Old moonbeam Just went into a coma! 😂,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Do you know what’s going to happen now?  I’m going to have to lay in bed and cry while I listen to Kelly Clarkson. Thanks free speech antifa.,0
@USER You are such a great friend.,0
@USER Could you kiss his ass more? You are a complete disgrace as a Senator #VoteHimOut #VoteBlue #VoteThemOut #Blackmail URL,1
@USER YES YOU ARE ILY OK,0
@USER These bitches on my brain,1
"@USER @USER It's a shame seeing such an advanced case of TDS combined with terminal liberalism, I'll pray for you.  Might wanna reflect on Nazi propaganda vs. modern liberal racists everywhere"" tactics.  Also compare ANTIFA vs. Nazi brown shirts.  Who's righteous?  Who's filled with hate?""",0
...it will be hard to believe any female accusers...ever again...especially liberals who lie for personal and political gain... URL,1
@USER melbourne didnt like me can I join you instead I even have a flag #Rimmy4Antifa URL,0
@USER Lmaooo! He watches videos about different methods. Whole time at the gym he is brushing his hair 🤦🏽‍♀️,0
@USER @USER Everybody's doin it...#MAGA,0
@USER BE GONE THOT (no offence intended she is probably a very nice lady🙂),0
@USER Would that make him the equivalent of the Antifa March that started the violence there in the first place?,0
@USER Right like.... the name thing is odd enough but. In that location as well.,0
@USER I second this they’re fucking nuts,1
@USER @USER What if she is saying lies? Were you present?,0
"@USER The Dregs of Society"" are ISIS, ANTIFA, BLM, Planned Parenthood, Illllegal aliens, Pedofiles, and liberals.  This is who the Democrats support.  Once again, accusing others of what YOU, Biden are guilty of.""",1
@USER @USER Everybody Talks About the Weather . . . We Don't: We confront them when we make sure that what doesn't suit us never happens again. Don’t blather that it is too violence. The action #AntiFa is not crocheting doilies!,0
@USER Holder should've been removed and jailed years ago.,1
"@USER @USER I think his character rubbed off on my Knight. She is somewhat witty like him, such as when she says I don't need to see you when I can smell you"" to the Sith on Alderaan. He was a good Master.""",0
@USER Trump will never be a free range chicken again  He is a danger to the world while under constant surveillance and scrutiny   Imagine him gallivanting around the world with the little scraps of actual intel he does know completely unfettered  Just don't see it happening,1
That's not am Buller point on the list of voters needs. #wiunion #wipolitics #wiright #MAGA #NRA @USER #democRATs #demonicRATs #PervertsINC URL,0
The Whole World can see what President Trump has accomplished and Americans by-and-large are extraordinarily proud of the Trump  Administration.  It makes no difference what the Left and its Mainstream New Media dedicated conartists try and pull on us.  We are AWAKE #MAGA URL,0
@USER And it's not that the legal profession is somehow biased towards conservatives! The Federalist Society exists because conservative were not well-fostered in the profession!,0
"@USER @USER @USER @USER I have indeed.A watered down needy statement. Not the robust condemnation in no equivocal terms one would expect. It begins with We note with disappointment..."" Such a diluted response suggests one thing: fear of the #Tories who clearly show no gratitude for your help &amp; support.""",0
@USER American liberals will eat their own young to maintain power. Everyone is a racist a rapist  a fascist keep everyone addicted to social programs don’t teach them to fend keep them addicted to government don’t let them think for themselves dems will keep black n Hispanics chained,1
Some reading for #MAGA- time to wake up folks  URL,0
@USER @USER That’s funny I don’t care who you are,0
"@USER @USER Democrats would love to see mob rule."" That's why they like Antifa.""",0
@USER @USER 😂😂😂😂 thanks for the history lesson. Excuses and talking about past games make today even better. You are only as good as your last game...,0
"@USER If only he were the craziest MF out there. Sadly, he is NOT. There are far worse examples of good Christians.""""",1
@USER Fucking sucks when the refs are against you. #KillTheZebras,1
@USER @USER He IS 10x. REAL ONES know Kuniva. He'd rip anyone apart right NOW. Studio or street.,0
@USER and bale is shit,1
@USER Boi he is bts and so is all of the other members,0
@USER Everything is more intense when grieving. Grief started for me as a child. So I totally get it. Many of your cyber friends got your back. Again every thing will@USER more intense. She is beautiful.,0
@USER Why does Kavanaugh have the same woman with #restingbitchface sitting behind him every day? I don't think she is helping his case.,0
@USER Yeah we need some more made up bullshit protestors and antifa lol time for an epic beatdown😉,1
@USER @USER @USER Alaska Girl chiming in...if Murkowski votes yes she is done for!! From what I know most native tribes have told her to vote no! Kavanaugh on scotus would decimate Alaska Natives!!,0
@USER I always strike lawyers. I served on a jury (civil) and the jury wanted me to decide the case and kept asking me to explain jury instructions. My take away is that the lawyer may hold too much sway in deliberations. But if he or she is on your side.....,0
@USER @USER alec we been knew you are problematic just get over it,0
@USER We have the real facts......you suck pussy grabber MOTHER Fucker,1
@USER @USER @USER Why? Because you are too busy spreading hate with your TDS? I’m sure you feel fine ridiculing children of conservatives. You represent everything that is wrong in the education (brainwashing) system.,1
@USER Beto I would love it if you could become a Texas senator. You need to support the 2nd amendment to get elected. Once you’re in you effect change. You have my vote but I am not worried at all about losing my gun ownership. The gun control argument is Teds best fight,0
.@USER detailed #Manifesto for #LoveLondon @USER Mayoral Selection... #ImBackingBoff  URL,0
@USER @USER @USER All I see are lemmings,0
@USER Hey Woodward: You are a silly old fart and do not know what is going on in the White House.  You are the one who has reached a mental stage yourself of Alzheimers,1
@USER @USER I mean gun control so you can't defend yourself,0
@USER @USER @USER @USER And you’re just another Twitter asshole. #Muted,1
@USER Fear about losing your monopoly status is the correct answer.,0
@USER @USER @USER @USER @USER There is absolutely no point in debating a liberal. Your party has swung so far left and have nothing but hate... All rationale has fleeted your side. Trump could create world peace and a utopian society and liberals would still resist for no other reason than your hatred.,1
(((Conservatives))) are enemies of whites! URL,1
100% Follow Back   Conservatives must stand united!   @USER   #Trump45 #MAGA2KAG 🇺🇸 URL,0
@USER @USER @USER Patriachy has harmed black men if anything. Antifa is just a social justice trash hotspot.,0
@USER You are battling with what you feel,0
@USER Well done 👏🏻,0
Looking forward to another GREAT Rally tonight in Fabulous Las Vegas!!! Never tire of hearing @USER speak!!! He gives Energy to his Base...and We give it back to Him!!! #LoveOurPOTUS #MAGA #KAG URL,0
@USER @USER I will never buy a magazine again URL,0
@USER @USER She is such a disgusting hypocrite!,1
@USER @USER @USER @USER @USER @USER @USER @USER @USER I think it was found that less well educated conservatives were more inclined to accept the Government directive at face value,0
@USER See at this point i don’t know if you are making these foods as a joke or if you actually like eating this,0
@USER She is just trying to get more donations 😏,0
