text,label
@USER No worries Lou👍 God’s Hand is directing the TRUMP AGENDA and He will not be thwarted by Satan💥 GOD’s timing is not our timing. He is slowly revealing the Deep State SWAMP creatures‼️#REDtsunami2018 #TRUMP2020🇺🇸,0
@USER He’s going to end up having a massive heart attack and never find out how the election went.,0
@USER Well actually we’re better 1. Just to say the FEMA asl Guy is my hero. He is the total package. I don’t understand sign but I completely got what he was signing.,0
@USER @USER Free Speech Systems LLC' aka 'InfoWars' is linked to a Foreign Intel Agency or other Non_Domestic entity?,0
"@USER @USER @USER @USER @USER gun control has nothing to do with taking away rights""  As long as you agree to the stipulations you put in place.""",0
@USER @USER We have been saved from you! MAGA!,1
@USER She is better than everyone at everything because she is a literal angel who can do no wrong,0
@USER you are a traitor URL,1
I'm shocked that this gun addict is also an alleged pervert! URL   #NRA #2A #MolonLabe #gunsense #momsdemand #MAGA #WednesdayWisdom,1
@USER here your sign.   @USER  #Liberals  @USER  @USER  @USER  @USER  @USER  @USER  @USER  #BREAKING  @USER  @USER  @USER  #MAGA  #PatriotsUnited  @USER  @USER  @USER  #AmericaFirst  @USER URL,0
@USER Why do you take her side. It’s been 35 years and no proof so because you are women and Liberals- you can’t think. None of her story adds up. This is a political setup to win.,0
@USER Me estoy fucking alterando,1
@USER Glad no one watches her!,0
@USER He is such a good ad for conservatives,0
@USER @USER This has already been rejected as you well know. This is another time wasting exercise @USER,0
@USER Got to love Susan Sarandron's response.....,0
@USER @USER @USER @USER 💀😂😂 you for buy give we all,0
@USER Yeah ... as if when a lady stranger randomly walks into your home the first thing you think to do is obey her verbal commands....  Sounds like she is trying to blame HIM for his own murder.  Unbelievable.,0
@USER @USER Obesity high on the list. But people still care more about  gun control URL,0
"@USER Maybe she NEVER BELIEVED in it. Maybe she just USED &amp; FOOLED too many in the West who were TOO desperate looking for a beacon"" for their own calculative agendas. And all the while, she bided her time and calculated ... until she got to where she is now, and so her TRUE COLOURS.""",0
@USER I am not an anime fan by any means but I do like her. She is a cutie,0
@USER She is beautiful,0
1 positive: #Trump is mobilizing #democrats &amp; #liberals like never b/4-get involved! #neveragain #Resist #ImpeachTrump #MuellerTime URL URL,0
@USER my world of warcraft character is named Limn,0
@USER @USER #MAGA Make Alcatraz Great Again,0
@USER Nothing. He’s Already Showed You Who He Is. 9/10 He Isn’t Gonna Change. &amp; You Need To Leave. bc By Staying You’re Showing Him That You’re Excepting Him As He Is &amp; That He Doesn’t Need To Change.,0
"@USER 0.05  - Narrator: It was at THIS moment Antifa knew... xhe/zhe had fucked up...""""",0
@USER no he came back to nyc w ducky,0
@USER She is so despicable!,1
@USER @USER Boi if you don't,0
"@USER I really wonder just how badly they're going to take it when they see the results on November 7th, given the way things seem to be looking.  Pretty badly, I bet. You'll have accusations of kajillions of zombified illegal aliens"" voting, protected by ""Antifa supersoldiers"".""",0
@USER Breitbart is dead,0
@USER White liberals really hate themselves. #TDS,1
@USER @USER @USER @USER Take the gun violence in the cities that already have strict gun control and it's extremely low.  Gun crime has decreased at the same time gun ownership has increased.,1
@USER Fuck 1,1
@USER Fake news,0
@USER What? He didn’t get to where he is by saving money through eating McDonalds. How much he makes is the only thing that is relevant.,0
@USER How about corrupt PR government 1icials.,0
@USER My brother works at boost he said he hasn’t heard anything,0
@USER @USER @USER So many issues facing Australian voters but the single obsession of Australian Conservatives is bullying transgender children... URL,1
@USER She is a war criminal. By the Nuremberg standard Clinton and every other SoS and Pres should be behind bars.,0
@USER Pat Shurmer scored 7 points against the eagles in play1s last year and only 22 at home vs saints until miracle play he is not a great 1ensive coach.,0
@USER He is doing life tho😑,0
@USER Thank you Sir i am a R.E developer in Boston the market is on FIRE  God Bless and we are ALL behind you #MAGA,0
@USER @USER You know it's a good tyr impression when there's a fat typo in it,0
@USER @USER What dos this have to do with the NRA? California has lot and lots of worthless gun control laws already. Gun control does NOT work because crazy people don’t obey the law.,1
@USER They're becoming more and more like Antifa everyday.,0
@USER @USER She is known to be sneaky😡,0
@USER Chris You are just stiring the pot and it is a political dig. How about Texas how were things handled there. PR was a totally different situation.  How did you help?,0
@USER He's an actor and a comedian not a political leader,0
@USER @USER @USER @USER @USER @USER wish Guy Opperman would knockmy door! 1950's/1960's infact everyone LOOKOUT this 'Guy' will tellU you Hv to work till nearly 70 U dont  it's a LIE  just didn't ring fence our NIC's for last 24yrs! £271bill! If today YP worked as long as 1950's they wld be 76SPA! Read #BATTLEBUS URL,0
@USER @USER She is better than all this shit. She is better than anything. ❤️,1
@USER Look at all these racist white liberals freaking out because I said Tom Arnold has white privileged.,1
@USER is for everyday working men and women. Vote Republican and keep Trump and his policies.  A vote for a @USER will cost you money folks. #MAGA #WINNING URL,0
@USER goodluck! you are my bet ! #Emmys,0
"@USER @USER @USER Give me a fucking break. Liberals are so selective with their false outrage. A turd of a president gets rightfully railed for saying, grab them by the pussy"" decades before but a Hollyweird gets a pass for saying ""fuck the shit out of the boy next to him"" gets a liberal pass? URL",1
@USER Antifa should be declared a domestic terrorist organization.,0
@USER But... you are gamestop,0
@USER He is truly dumb as shit.,1
@USER @USER The US Open has treated her poorly with the whole controversy over her outfit.  Bottom line is she was treated differently because she is a women of color and this would never happen to a man.  The USTA better soon recognize that she IS women’s tennis and act accordingly!!,1
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER That's like arguing that soldiers who fought Nazis in WWII were violently forcing their ideas onto others"" when they shot Nazis. No, they weren't trying to change their minds with bullets, they were trying to stop them from forcing fascism on the world. Same with antifa.""",0
@USER This is the democrat party in the throws of panic. They want violence so Trumps America is not quite so successful.  I suggest to all the little antifa kids out there..do not do it. It will be regrettable.. immediately.,0
@USER Are you lot trying to rival West Ham for infighting amongst the fanbase?This is priceless though. Still not quite up there with West Ham however. Nothing will beat the Antifa entryist conspiracy theory,0
@USER Omg Jin’s laugh makes me wanna laugh my whole life. He is so adorable,0
@USER @USER Jack Nicas just covered up for Google. They basically scratch each other’s back to sell the globalist agenda. People now get a rare glimpse into the fake news media,0
@USER It’s only significant if he is packing his bags.,0
@USER @USER Please Declassify Information so American people will know the TRUTH! For Transparency!! #BlueRipple #KatesWall  #OBAMASPYGATE #NoAmnesty #NoDACA #MAGA,0
"@USER Damn...that's almost as old as I am!  Then again, he is from Utah, and he does what career politicians do...appeal to his base""!""",0
@USER Jeff Flake looks like he is flaking out on the confirmation.,0
@USER @USER Hey Andrew which problems are specifically the result of Justin’s actions. You don’t seem to have any solid info to tweet and you don’t read  the articles you retweet. There aren’t enough conservatives in this county to get you elected. So you’d better start speaking to everyone,0
@USER @USER You're shocked to hear that liberals want to centralize power at the federal level?,0
@USER Those liberals would have a story about Jesus if he was running....,0
@USER Not according to the ECHR who said it was inhuman &amp; degrading treatment which is pretty awful in itself. So you are directing your comments at the wrong person.,0
@USER Ulster unionists care nothing for conservatives whom reciprocate in kind. A Terrible partnership where true leadership and negotiation was needed. Irish border if hardened will result in lives being lost ... once more.,0
@USER @USER @USER i told u that wont work.  there will be another CCP. if the GOP collapses and becomes a rump party the liberals will grow until the democratic party splits in the middle into conservative tendency democrats and liberal tendency democrats.,0
@USER Fear monger. Fake rage.,0
@USER @USER Who cares.,0
@USER @USER The truth of it is that unless she has evidence than it's only allegations! If there is no proof than it is only 'what she says' against 'what he says'! She doesn't get marks for truthfulness just because she is a woman; because women can lie just as quickly as a man can!,0
@USER He is right though... you do have a whiff,1
@USER @USER @USER @USER Yet they haven't. How do you know they are actually antifa members and not far right pretending to be violent antifa to make people like you think they are so dangerous.   🤔 Hmm,0
#VoteRepublican♨️#ARM♨️#AmericanRedMidterms  We can't let the Democrats take back the tax cuts and the reforms that have put more money in so many pockets.   #Conservatives #Independents #Undecided #WalkAway #LJMAGA  #GoRedStateByState URL,0
@USER can someone please explain to these liberals that it takes more than clapping and kneeling to actually make a real difference,0
#RINO Rauner has severely failed Illinois. Touting his “turn around agenda” he gave us nothing but his “turn coat agenda”. Illinois Conservatives not have one choice #VOTE @USER for State experience! URL,0
@USER YOU ARE SO CUTE 😭💕,0
@USER @USER Hope you paid to use the image ...... and the appropriate tax of course. URL,0
@USER You have no plan for the environment. Even conservatives should be able to understand that you have to be able to live on the planet to make money there.,0
@USER Good Democracy is overrated.  Read Hans Hermann Hoppe- Democracy: The God that Failed,1
".@USER Maybe Kavanaugh should withdraw, spare country tinderbox"" hearing #TTT URL What are you afraid of @USER ?  He is going to be on the court and the GOP is going to expand their majorities.  You are pissing on a red ant hill""",1
@USER You aren’t a member. Butt out,0
@USER I’m praying he is caught in every illegal activity that he’s involved in! He has a very explosive anger issue! He’s like a child that throws a dangerous tantrum when someone doesn’t agree with him. I wonder how he treats women?,0
@USER @USER Beware of rightist false flags like the narrative of the OK sign being a white nationalist dog whistle. It's not. #TheResistance  #Resist #BashTheFash #Antifa #SmashFascism URL,1
@USER Crazy man😂,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Good list. Keep it going,0
@USER @USER then you are not equipped to adopt. period,0
@USER Ok give it up u low life conservatives move on u got one year til election for canadians to show u that WE DON'T WANT RACIST RUNNING R COUNTRY so grow up and let's talk about how u dont like anybody who dont look like u,1
@USER @USER Is it an act that DOJ employees are stalking Trump appointees and hitting them with staged protests? Is Maxine Waters part of the plan? Antifa? AG Sessions is not a part of any Plan. He's Stonewalling and protecting the status quo.,0
@USER Remember when Liberals were called the snowflakes? Conservatives now have the sads about a hollywood award show.,0
@USER The whole of the media in this country sets out to discredit Tommy and you decide to write a criticism about him as well. Pathetic. We know he has his faults no-one is perfect but save your attacks for the likes of Corbyn and Antifa. If you don't like Tommy stay away from him!,0
@USER Varda is my fav valar. She is badass I bet melkor agrees with me also xd,0
@USER @USER They'd be fired if they came out supporting Trump.  Twitter would probably release their addresses to that pedo group.....what's their name again.......oh yeah......Antifa.,0
@USER Why? Why are liberals so trashy?,1
@USER Awww kaise bache ki tarah  she is holding his finger😭😍🤗,0
#SJW #Liberals ----------------------- Sweden's Feminizing Boys with Genderless Schools URL via @USER,0
@USER @USER He's NO POPE!!,0
@USER @USER stop this BS.  A woman murdered him in his own home!  This is so incredibly irresponsible and I am outraged that you are blaming the victim who is a black man.  What does him having weed have anything to do with his murder in his own home?,1
@USER @USER FASCISTS OF THE FUTURE WILL CALL THEMSELVES ANTI FASCIST.  ANTIFA COMES TO MIND.,1
@USER this isn't me disagreeing this is me basically saying that i hope you're right but if you are i will spontaneously combust,0
"@USER They filled...but hey, Trump wife in her divorce also accused him of abuse. About the whole hey, if she stays with him he is not an abuser"", you have a pattern of ignoring reality, abused women don't always react as you seem to believe.""",0
@USER @USER @USER If you are being led by the spirit why didn't you 10 deliver him from that spirit?,0
New York Times Admits Experts Were Wrong About Trump&amp;#8217;s Iran Policy. America Is Winning. URL Chaulk this one up a deep mark of success scrathed in the wall of successes. MAGA @USER,0
@USER You said that already. Are you already broken? Where do I go to return you so I can get a new generic retarded Antifa supporter to laugh at?,0
@USER You are INNOCENT until proven otherwise! I would say most definitely SHE needs to PROVE her story is true,0
@USER @USER Such supposedly smart people didn't think for one moment that in the audience there are people who voted Trump and are scared shitless hearing the top brass speak that way.,0
@USER @USER @USER Please stick to Bakersfield issues and resign from House Leadership. You are illiterate in economics and the Constitution and take too many bribes! #NoSpeakerMcCarthy I’m for @USER,1
@USER He was all about bashing the Iraq war but when faced with the binary choice he is pretty proud of supporting that same status quo vigorously. I don't get it either.,0
"@USER Everytime I hear that catch phrase now, u know, URL better than this"", I know hate is gonna be spewed.""",0
@USER Disagree; he was chosen explicitly to make the President immune to the rule of law. All of his heinous beliefs on women's rights and gun control are just the frosting to make the GOP confirm him.,0
@USER @USER @USER @USER @USER Bitch.. URL,1
@USER I quite enjoy these tweets you are liking,0
@USER Bitch im gonna see you on december dont me. We have to see each other,1
@USER @USER @USER @USER Awesome🔥🔥🔥🔥❤❤❤❤,0
@USER @USER best lead @USER &amp; @USER most underrated,0
@USER She is fucking delusional,1
@USER @USER @USER Would have been far cheaper to relocate jobless/homeless to bulgaria where property is super cheap &amp; many speak English. You prefer the expensive brexity way. You're governing. I wouldn't do it that way. Ref was non-binding call for opinion. Disregard it. Was 50/50 near enough.,0
@USER Bravo. Down with CNN.,0
@USER Oh SHIT SJSNSN I’ve had work every day since I messaged u so sorry I’ll make it Tuesday!,0
@USER @USER @USER @USER Oh and how can I forget? He created the greatest American economy in decades. One where no matter who you are or what color your skin is you have a better chance of having a job instead of a government handout.,0
@USER @USER @USER Im not excusing his actions but the counter protesters had no right to block the streets  They are partly to blame as well  2 wrongs dont make a right just like antifa going around physically assaulting people and using weapons to hurt people  But your k with one side doing it,0
@USER @USER He is so adorable. I hope his birthday was wonderful,0
@USER @USER I can't stand looking at him. 🤢🤢🤢 #TakeAStandNotAKnee 🇺🇸🇺🇸🇺🇸,0
URL                                My loyal #MAGA followers need to read this!!!,0
@USER @USER Agreed. Iowa State was able to get to him a few times just after he released it. I tend to think he is more durable than most though.,0
"@USER ATTENTION! @USER is publicizing a list of ANTIFA TARGETS comprised of Trump supporters. Some are high profile names, but MANY are everyday Trump supporters. Please report him to Twitter. They still have NOT suspended his account. Check out his Lists"".""",0
@USER Correction: Antifa - PEACEFUL Protesters,0
@USER I think gun control and progressive tax rates are unjust. Can i ignore them?,0
@USER @USER @USER No way this woman was threatened and had to move out of her house because of conservatives or Republicans,0
@USER @USER Anyone besides me think he is angling for Sessions job saw today statement made only sitting Senator would be approved as replacement otherwise Senators wouldn't stab Session in back well not sure how it makes a difference but LG may be angling then send Mueller packing,0
@USER yes he is the man 18N18,0
"... She is our north star, amongst the many stars that pass away to fill the night sky with brilliancy."" I cannot begin 2 imagine this as a parent but am so grateful &amp; humbled for the time however brief w/ so many shining stars who continue to guide all of us... URL",0
@USER At least you are getting more people to like it on Discord,0
"@USER @USER If the conservatives"" aren't standing up against Dumpster's unconstitutional and illegal activities, then they are just as complicit as he, and henceforth, supporting the tangerine toddler's policies and actions. FFS, be Americans before party loyalists. Or else we all lose.""",0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER yep bc not agreeing with forcing adult memes and choices on individuals not developed enough to comprehend them means I am homophobic,1
"@USER Does she expect a mob in pussy hats shouting We believe her"" in unison, based on a general distrust of conservatives?""",0
@USER Hahaha BIG thighs is not going to make it,1
@USER @USER @USER Good. We don’t want your vote. Why don’t you want to see the corruption? It shouldn’t matter what side you are on! Shame on you!,0
@USER @USER @USER @USER But here is an easy chance to prove me wrong. Show me one instance where increased gun control in this country caused a decrease in crime with guns.,0
Just watching a Horizon show  about scientists that discovered a DNA mix between humans and Neanderthals.Would have thought Trump getting elected would have been proof enough. #MAGA,0
@USER God save us from that catastrophe,0
@USER Of course he does!!  #MAGA  for everyone 🇺🇸🇺🇸🇺🇸,0
@USER I think he is one a higher portion of the sidewalk💜,0
@USER Good thing California has all those gun control laws ?!?! 😂😂😂👌,0
@USER @USER If you want societal dregs - take a look at #antifa,0
@USER @USER I'll add one more: Did you realize that conservatives would decide that certain men should get a PASS for sexual assault?,1
"99.9% of the Alumni"" standing up for #ChristineBlaseyKavanaugh didn't even know her....and none are witnesses to her ""stories."" DemocRATS &amp; Liberals are just to destroy America.  #ConfirmKavanaughNow""",1
@USER Congratulations Joe you deserve to a nice treat after all the hard work you are doing each and every day keeping us Sareptians informed.  I know us CA boys appreciate you.,0
@USER All you need to know is he is empty inside,1
@USER Or Christian conservatives could man up and do whatever it takes to win.,0
@USER @USER Both Labour &amp; Lib Dems are 'Remain' parties. If you want to leave the EU the only option is the Conservatives. Just saying.,0
@USER Gun control is not about guns. Gun control is about control.,0
@USER @USER @USER Gun control works real well in Chicago right Mr Alos,0
@USER @USER Apparently conservatives are now automatically guilty of any crime or assault that shows up from no where at the last possible minute. We are no longer presumed innocent until proven otherwise.,0
McCabe and Mr. Mueller - Unindicted Co-Conspirators in Anti-Trump Coup - American Thinker URL   #MAGA #PJNET #TrumpTrain #LockHerUp #Comey #Comygate #ComeyShouldBeIndicted URL TW115,0
@USER @USER &gt; activist whack job colluding with liberals to pull a dirty &amp; precisely timed political hit URL,0
@USER you are LITERALLY so woke and sexy,0
IT'S TRUE!  #MAGA #NoCollusion URL,0
@USER @USER Liberals are in full meltdown today...fun to watch...,0
"@USER Someone should'veTaken"" this piece of shit to a volcano. 😂""",1
@USER Shame she is noting but professionalism she has one and day and everyone wants to judge,0
@USER @USER Last tea party rally didn't look like the last antifa rally did it? Misfits and unsuccessful people is all that rally on left.,0
@USER They both stink but I prefer Andriese.  One good thing is he is not stretched out so he will only go 3 innings or so.  Somehow Torey will still leave him in to long though.,0
"#Gun Deaths Global Study Shows US Ranks 2nd Worldwide 🇺🇸  Our partner @USER is asking, “Should More Gun Control Laws Be Enacted?  Read our partner's full article and express your opinion in the #1WorldOnline's poll: #polloftheday URL URL",0
@USER Dig up Frankie. Save yourself.,0
@USER @USER is this reputation’s next single ?? 🤔🤔👀,0
@USER Yeah sucks honestly but I plan on coming back on variety rather than fortnite and if the opportunities are nice to start esport on another game but I can approve that fortnite esport is over for me.,1
@USER @USER @USER @USER @USER Dad's army,0
@USER @USER Liberals should just be banished from the United States &amp; dropped in the middle east.,0
@USER Liberals and conservatives judge eachother on the actions of their worst characters. Liberals have in large quantities showcased a blatant hypocrisy today that will allow more people to write their ideas 1 because of the hypocrisy.,0
@USER @USER Wonder if he apologized to Diamond and Silk for calling them a “minstrel show?”  He should have been fired but there he is making faces.,1
@USER @USER @USER @USER @USER @USER You are a dope. A delusional libtard. Ask the Govoner of Puerto Rico about the fantastic response by our President @USER,1
@USER I want to kiss your ass.,1
@USER @USER He is a failure in every way possible.,1
@USER He's qualified. 😂😂😂😂,0
@USER Republicans need to stop being such push overs.  THIS IS WAR  #MAGA  #WalkAway  #IamAlexJones  #Kavanaugh  #PPC URL,0
@USER @USER @USER @USER @USER @USER This is how we get Tamir Rice: let’s assume all children are armed and use maximum force because of a mere suspicion. A better idea would be common sense gun control and not assuming an 11 year old can win a knife or fist fight with a trained cop.,0
@USER @USER @USER Out on the next tide would be more appropriate,0
@USER How he is still batting,1
@USER I don’t know who she is but she don’t  sound too hot in the video lol,0
@USER @USER @USER @USER @USER We handed our nationalised industries over to be run for profit by the nationalised industries of other countries.  Smart.,0
@USER @USER @USER @USER You are correct URL,0
@USER Like Antifa?,0
"#IBelieveChristine and stand behind her bravery, which makes her a target of cruel and hideous conservatives"" who will do anything to get #Kavanaugh on the SC. #womenarewatching this ain't 1991, fellas! #VoteThemOut URL",0
/my heart is aches when i search kyla pristin. She is happy now why haters wont let her be ㅜㅡㅜ,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER How about showing patterns of intent. The march in Charlottesville. That's a perfect example of patterns of intent.  Where is that proof with Antifa? Where did they go purposely to denounce black people in America?,0
@USER Damn he fell victim to a little thing called TOS much like the ones on his own site URL URL,1
@USER @USER @USER @USER @USER Live in Canada.  Already have great gun control plus a low homicide rate(coincidence?) Thanks for the advice though.,0
@USER @USER @USER Please call trump out for what he is...a NARCISSISTIC SOCIOPATH!,1
@USER @USER @USER Ann's a smart lady and she is absolutely right!   #BuildTheWall,0
@USER He’s a DA. Someone educate him he’s in the South now,0
@USER @USER We all know that the left is going to believe all those lies demo liberals rats are there to destroy President Trump 👎Nov is going to be red 👍🇺🇸,1
@USER @USER Assuming that he made the statement: Antifa is not an organization with a spokesperson. It is a diverse group. Bray cannot justly claim that he represents Antics.  I ask again: Who is Antifa in your opinion? How are they organized? Do they reckognize Bray as their spokesperson?,0
@USER oh wait i read that wrong hfjdhd so they don’t know infinity war huh,0
"@USER @USER @USER @USER For a President that is so unqualified "",  Donald J Trump most certainly is successful!  You can dislike the man, but you cannot deny his achievements!""",0
@USER The people complaining about this are almost certainly the ones who think getting in people’s faces (antifa etc) will result in the victim accepting it and thanking them for their advice.,0
"@USER @USER @USER @USER @USER @USER Anyone concerned with mass gun killings"" should reject ""gun control"" outright as unconstitutional. Especially since during the first 80 years of the Twentieth Century alone, “governments” killed some 170 million people. Facilitated by ""gun control”.""",1
@USER Hopefully he is a Titan sooner than later :),0
@USER You are stronger than you believe my beautiful sneaky pig. Dcl teaches us so much and I am grateful we have the chance to explore ourselves as we grow and learn 😭❤️❤️ URL,0
@USER Thats is not what i was saying.. read my other tweet to you.  I never said that.. you sir are putting words in my mouth!  liberals really are just assholes.. cant have a civil discussion!,1
@USER @USER @USER @USER The Institution only let her tweet when she behaves. She is a Window Licker!!!!,1
@USER Fuck you I’ll put hot sauce on a slice of pizza again for you,1
@USER She is a goddess,0
"@USER Lol Religion of peace"" am I right fellow classical liberals? Izlam totes needs a Reformation""",0
@USER I feel like this happens at the library except they argue a .30 fine because they don’t appreciate us and think she is doing us a favor by patronizing the library. But the family of seven with a huge fine on multiple picture books will write out a check then and there.,0
@USER *fingers crossed* she is enjoying school but going...konjam sad and little tears.  no tanrums though...,0
@USER 😭😭😭😭 he is terrible 🆗,1
@USER @USER Brigitte Gabriel has experienced a life that most would have nightmares from. She is sounding the alarm for Americans. Buy her book pay attention to what she is warning America about,0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I follow all these MAGA Patriots n got a couple new ones too🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸❤️🇺🇸🇺🇸❤️ps tweeeeeetrrrr I don’t like u hiding these n making it hard to see these trains to follw 😡😡😡👊🏻👊🏻👊🏻 URL,0
#Trump chips away at liberal U.S. appeals court majorities URL #MAGA for sure  Fill with Constitutional Conservatives!!!,0
@USER @USER What you are saying is simply untrue.,0
@USER Getting out of the Paris Climate Agreement is what 64m voters wanted! Obama committed us to $100B towards that agreement! We keep paying for the third world countries and we are going broke! It does not help when places like Cal. have 3m illegals either!,0
@USER @USER Well he's a liberal so that explains it. Who knows the shooter may be a liberal as far as he knows. Liberals are very hateful violent people and must be defeated!,1
@USER So the overwhelming liberals in the populated states can make policy for the rest of America with whom they have no clue about.  Just because California has the biggest population does not mean the U.S. shares in their values.  Get a clue Hillary.,0
I liked a @USER video URL Manager tells man he needs to remove his MAGA hat | What Would You Do? | WWYD,0
@USER @USER @USER Are you guys really still supporting the @USER party that suspended you all because you went into coalition with the @USER  Deary me Talk about desperation to be noticed,0
@USER @USER Don’t usually do Twitter”conversations”but my point was Dana may be kind of woman who doesn’t want to help other woman;wants to be THE prima donna &amp; so doesn’t care about developing next-gen girls.She is against gun control &amp; isn’t bothered by school shootings-must not like kids,1
10kids from different women from this American jobless men? Nigerian men you are the bomb!!!,1
@USER  A beast? She is certainly not attracted nor amused to do it with one. 0/10,0
@USER So a pathological liar is going to give the Judge a lecture on credibility because the judge won’t admit to something he didn’t do...   and we are the stupid ones.... 😳   And liberals have no shame in the ignorance of their elected representatives.,1
@USER @USER @USER well?,0
@USER Haley thanx! you know how to brighten up my shitty day😘,0
@USER @USER She is indeed very cute,0
"@USER @USER Populism - political ideas and activities that are intended to get the support of ordinary people by giving them what they want"" - Cambridge Dictionary  Yes I too think the liberals and conservatives must unite to prevent ordinary people from getting want they want #Collusion 😂""",0
@USER You are most definitely not a man of God.,0
"@USER I think you are gravely mistaken You can't blame the rise of fascism  collective struggle of black people. All politics is identity politics and nobodies freedom"" has priority over an other. Capitalism has multiple axis of exploitation and if you ignore one you fail!""",0
@USER Every politician should surrender their passports to show their faith in @USER  @USER @USER @USER @USER,0
@USER BOYCOTT NFL &amp; NIKE !!!!!!!!!!!!!!!!!!!!!!!,0
@USER @USER Liberals have no shame. To them the outcome justifies the mean,1
@USER Ain uor kkkkk,0
@USER @USER He can admit that 3000 Americans died on his watch. You should remind him he is President of all of us.,0
@USER are you also going to address the allegations that Keith Ellison allegedly likes to beat his girlfriends? This is in addition to the fact that he supports violent antifa scumbags and hangs with anti-Semite Louis Farrakhan.,0
@USER It’s mind-boggling to me that some people swear that Trudeau &amp; co. are Marxists (!!) and not just your standard  liberals Canada is v well acquainted with,0
@USER Dianne Feinstein disagrees. She effectively called the woman a liar,0
@USER Because...color is all it's about? Really? Think about it. That's as goofy as saying blondes only think like blondes or that 6 ft 4 people only think like 6 ft 4 people. Should black Americans stand for her manipulations? No more than if Trump said lets talk w whites only. Never!,0
@USER What do you do when you are bored? #AskAlly,0
@USER She isn't.  Antifa doesn't want to hurt her.  Resist doesn't either.  Rest of us want her to put up or shut up. They are gaming us all.,0
@USER @USER @USER These people in the MSM are DISGUSTING 🇺🇸🇺🇸#MAGA,0
@USER @USER  Republicans should make stand and demand proofs of any allegations by liberals.  Country has wasted too much time investigating back to back false allegations by liberals.  It has not left us any time to investigate their corruptions.,0
@USER No Ingles..,0
@USER Prime example as to why we can't have anymore liberals in our government.  They don't want to nor do they know our Constitution.  They prefer to dictate and be superior than Americans. Their hate for our Republic is brazen and we need to keep them out.  #VoteThemAllOut,1
#WednesdayWisdom Obama appointed liberal Judges tired of looking stupid smacks California law down on gun control #2A  URL,1
@USER @USER @USER @USER @USER @USER @USER This is not surprising. They're conservatives and they generally lack empathy for people who aren't them.,0
GOP in striking distance to retake Franken seat #MAGA URL,0
STOCKS RECORD HIGH   URL   #MAGA,0
Also I do not support antifa in any way. Using violence or intimidation for a political message is the definition of terrorism. Regardless of someone’s beliefs you should not incite violence on people over the belief and they should not do so over you.,0
@USER And the Liberals are saying Republicans are separating this country by color. Hypocrites.,1
"@USER @USER @USER He is by definition an antagonist in certain canons, but by no means an objective villain overall. frankly, they put effort in the franchise to make players/viewers sympathize with the character, even when he was the bad guy.""   so,,,arguable either way i guess""",0
I think Judge Kavanaugh will be voted through next week after Mondays hearing unfortunately for him his reputation has tarnished by these vicious lies MAGA WWGIWGA URL,0
@USER I couldn’t agree more us conservatives need to take our country back. #MAGA,0
@USER The war on free speech = ANTIFA URL,0
@USER And We Deplorables will use the 2A to keep our democratically elected President in Power.  How about that,0
@USER A vulgar attempt to reduce sisterhood to genitalia.....,1
@USER Radicalism? Seriously? Let’s see your so called resist movement gave birth to ANTIFA thugs who run around trying to sow chaos &amp; stifle free speech! @USER has created a dialogue in this country that addresses the division and corruption already plaguing this country.,0
The only thing the Democrats have is lying and stalling to stop Trump from being #President.  What have they done for you lately. #Trump #Kavanaugh #MAGA #DEMSUCK,1
15-year-old Allison was completely in awe of the beauty and talented of the incomparable Marin Mazzie. So grateful to have met such an incredible woman and be a witness to her radiance!!! She is so very missed. 🌻 URL,0
@USER @USER Good grief. So this is how we calm antifa people?  Throw chicken nuggets at them?  How ridiculous are they?  I’d think it was funny if it wasn’t rewarding bad behavior.,0
@USER ANTIFA seems to taking a vacation too. But watch out after the election. I’d like to think they’ve all gone back to school.,0
@USER ......Google needs to be broken up....they are a threat to the country,0
@USER The laughs I’ve gotten from you are enough. 😌,0
@USER She is fine,0
@USER @USER @USER Sure. Whatever you say random dude. Last time I checked having a negative opinion of a media company doesn’t make you Antifa. But congratulations on dumbest fucking thing I’ve heard today👍,0
@USER Won't be legalized federally since it can be used as back door gun control.,0
@USER Trying to justify a death after the fact with a small amount of dope. Fuck. Stop fucking killing people. Get some damn gun control so cops don't feel like every house/apartment they go into could potentially have a gun. Scared people do unpredictable things.,1
@USER Also Puerto Rico is a island add in the middle of the Atlantic and people have nowhere to go. If a big enough hurricane comes through there everyone could die.,0
@USER @USER Apparently they didn't learn from gun control.,0
